"﻿""Data Source""",World Development Indicators,
Last Updated Date,2019-06-28,
Country Name,Country Code,Indicator Name,Indicator Code,Indicator Value
Syrian Arab Republic,SYR,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Syrian Arab Republic,SYR,Access to electricity (% of population),EG.ELC.ACCS.ZS,89.638786315918
Syrian Arab Republic,SYR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.07377535072981
Syrian Arab Republic,SYR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1621.5
Syrian Arab Republic,SYR,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,252
Syrian Arab Republic,SYR,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,9.41024351698872
Syrian Arab Republic,SYR,Forest area (% of land area),AG.LND.FRST.ZS,2.67385503458041
Syrian Arab Republic,SYR,Forest area (sq. km),AG.LND.FRST.K2,4910
Syrian Arab Republic,SYR,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,0.025965702
Syrian Arab Republic,SYR,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,0.00454915
Syrian Arab Republic,SYR,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,8.434963226
Syrian Arab Republic,SYR,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,0.021416552
Syrian Arab Republic,SYR,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,39.7102356
Syrian Arab Republic,SYR,Arable land (% of land area),AG.LND.ARBL.ZS,25.3880084953439
Syrian Arab Republic,SYR,Agricultural land (% of land area),AG.LND.AGRI.ZS,75.8100528236127
Syrian Arab Republic,SYR,Agricultural land (sq. km),AG.LND.AGRI.K2,139210
Turks and Caicos Islands,TCA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,93.098
Turks and Caicos Islands,TCA,Urban population,SP.URB.TOTL,35065
Turks and Caicos Islands,TCA,Urban population growth (annual %),SP.URB.GROW,1.77235125267118
Turks and Caicos Islands,TCA,"Population, total",SP.POP.TOTL,37665
Turks and Caicos Islands,TCA,Population growth (annual %),SP.POP.GROW,1.47100807081477
Turks and Caicos Islands,TCA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Turks and Caicos Islands,TCA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,
Turks and Caicos Islands,TCA,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,
Turks and Caicos Islands,TCA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,
Turks and Caicos Islands,TCA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,
Turks and Caicos Islands,TCA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,
Turks and Caicos Islands,TCA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.512906035408896
Turks and Caicos Islands,TCA,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,
Turks and Caicos Islands,TCA,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,
Turks and Caicos Islands,TCA,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,0.387451664312368
Turks and Caicos Islands,TCA,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.0971332601341424
Turks and Caicos Islands,TCA,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,44.3674254967153
Turks and Caicos Islands,TCA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,
Turks and Caicos Islands,TCA,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,
Turks and Caicos Islands,TCA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,
Turks and Caicos Islands,TCA,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,48.35395845
Turks and Caicos Islands,TCA,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,12.93892028
Turks and Caicos Islands,TCA,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,35.41503817
Turks and Caicos Islands,TCA,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,
Turks and Caicos Islands,TCA,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,
Turks and Caicos Islands,TCA,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,2.25
Turks and Caicos Islands,TCA,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,
Turks and Caicos Islands,TCA,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,
Turks and Caicos Islands,TCA,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,648.216454804722
Turks and Caicos Islands,TCA,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,0.665275314
Turks and Caicos Islands,TCA,Methane emissions (% change from 1990),EN.ATM.METH.ZG,165.785176250065
Turks and Caicos Islands,TCA,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,6.1254978
Turks and Caicos Islands,TCA,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,
Turks and Caicos Islands,TCA,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,227.202875129885
Turks and Caicos Islands,TCA,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,7.83191107
Turks and Caicos Islands,TCA,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-539.999999999999
Turks and Caicos Islands,TCA,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-9.8592762927055
Turks and Caicos Islands,TCA,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Turks and Caicos Islands,TCA,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Turks and Caicos Islands,TCA,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.294067443196001
Turks and Caicos Islands,TCA,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.278292609870957
Turks and Caicos Islands,TCA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.80598829483446
Turks and Caicos Islands,TCA,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,100
Turks and Caicos Islands,TCA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,205.352
Turks and Caicos Islands,TCA,CO2 emissions (kt),EN.ATM.CO2E.KT,205.352
Turks and Caicos Islands,TCA,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.277646162648111
Turks and Caicos Islands,TCA,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Turks and Caicos Islands,TCA,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Turks and Caicos Islands,TCA,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,
Turks and Caicos Islands,TCA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,
Turks and Caicos Islands,TCA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,
Turks and Caicos Islands,TCA,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,
Turks and Caicos Islands,TCA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.572166001038355
Turks and Caicos Islands,TCA,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,
Turks and Caicos Islands,TCA,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,
Turks and Caicos Islands,TCA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0
Turks and Caicos Islands,TCA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,
Turks and Caicos Islands,TCA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,
Turks and Caicos Islands,TCA,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,
Turks and Caicos Islands,TCA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,
Turks and Caicos Islands,TCA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,
Turks and Caicos Islands,TCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Turks and Caicos Islands,TCA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,4.1305393643962
Turks and Caicos Islands,TCA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,
Turks and Caicos Islands,TCA,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,
Turks and Caicos Islands,TCA,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,
Turks and Caicos Islands,TCA,Forest area (% of land area),AG.LND.FRST.ZS,36.2105279219778
Turks and Caicos Islands,TCA,Forest area (sq. km),AG.LND.FRST.K2,344.000015258789
Turks and Caicos Islands,TCA,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,55.879363166
Turks and Caicos Islands,TCA,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,0.758090856
Turks and Caicos Islands,TCA,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,7.453928471
Turks and Caicos Islands,TCA,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,55.12127231
Turks and Caicos Islands,TCA,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,541.9799194
Turks and Caicos Islands,TCA,Arable land (% of land area),AG.LND.ARBL.ZS,1.05263157894737
Turks and Caicos Islands,TCA,Agricultural land (% of land area),AG.LND.AGRI.ZS,1.05263157894737
Turks and Caicos Islands,TCA,Agricultural land (sq. km),AG.LND.AGRI.K2,10
Chad,TCD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,23.059
Chad,TCD,Urban population,SP.URB.TOTL,3569015
Chad,TCD,Urban population growth (annual %),SP.URB.GROW,3.89908834293785
Chad,TCD,"Population, total",SP.POP.TOTL,15477751
Chad,TCD,Population growth (annual %),SP.POP.GROW,3.02357969868233
Chad,TCD,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,38.4
Chad,TCD,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,28.8
Chad,TCD,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,0.016
Chad,TCD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,123.2
Chad,TCD,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,41.7595481872559
Chad,TCD,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.705560028553009
Chad,TCD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,44.821474202061
Chad,TCD,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.7
Chad,TCD,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,181
Chad,TCD,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,20.3544358034532
Chad,TCD,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,
Chad,TCD,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,20.3544358034532
Chad,TCD,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,5.864
Chad,TCD,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,0.8796
Chad,TCD,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,8.54567953703351
Chad,TCD,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,
Chad,TCD,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,
Chad,TCD,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,
Chad,TCD,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,2.71464102500458
Chad,TCD,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,-46.1981
Chad,TCD,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,
Chad,TCD,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,
Chad,TCD,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,
Chad,TCD,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,84.5005887740416
Chad,TCD,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,14862.85452
Chad,TCD,Methane emissions (% change from 1990),EN.ATM.METH.ZG,82.9508647485455
Chad,TCD,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,18363.876
Chad,TCD,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,
Chad,TCD,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,498.725573359143
Chad,TCD,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,109796.019972251
Chad,TCD,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,381645.500000002
Chad,TCD,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,75263.0946547351
Chad,TCD,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Chad,TCD,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Chad,TCD,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.0258963655718293
Chad,TCD,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.0245071915572556
Chad,TCD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0534072418467253
Chad,TCD,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,86.4321608040201
Chad,TCD,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,630.724
Chad,TCD,CO2 emissions (kt),EN.ATM.CO2E.KT,729.733
Chad,TCD,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.0556070037572189
Chad,TCD,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Chad,TCD,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Chad,TCD,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,
Chad,TCD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,
Chad,TCD,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,
Chad,TCD,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,
Chad,TCD,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,89.357395570733
Chad,TCD,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,
Chad,TCD,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,
Chad,TCD,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0
Chad,TCD,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,
Chad,TCD,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,
Chad,TCD,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,
Chad,TCD,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,
Chad,TCD,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,
Chad,TCD,Access to electricity (% of population),EG.ELC.ACCS.ZS,10.8764162063599
Chad,TCD,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.35813415709896
Chad,TCD,Cereal yield (kg per hectare),AG.YLD.CREL.KG,825.2
Chad,TCD,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,322
Chad,TCD,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,
Chad,TCD,Forest area (% of land area),AG.LND.FRST.ZS,3.77096561494898
Chad,TCD,Forest area (sq. km),AG.LND.FRST.K2,47483.9990234375
Chad,TCD,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,
Chad,TCD,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,
Chad,TCD,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,
Chad,TCD,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,
Chad,TCD,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,
Chad,TCD,Arable land (% of land area),AG.LND.ARBL.ZS,3.89135959339263
Chad,TCD,Agricultural land (% of land area),AG.LND.AGRI.ZS,39.6561308767471
Chad,TCD,Agricultural land (sq. km),AG.LND.AGRI.K2,499350
East Asia & Pacific (IDA & IBRD countries),TEA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.5550920185359
East Asia & Pacific (IDA & IBRD countries),TEA,Urban population,SP.URB.TOTL,1142248481
East Asia & Pacific (IDA & IBRD countries),TEA,Urban population growth (annual %),SP.URB.GROW,2.45005591699648
East Asia & Pacific (IDA & IBRD countries),TEA,"Population, total",SP.POP.TOTL,2056064424
East Asia & Pacific (IDA & IBRD countries),TEA,Population growth (annual %),SP.POP.GROW,0.654850956051334
East Asia & Pacific (IDA & IBRD countries),TEA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
East Asia & Pacific (IDA & IBRD countries),TEA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,
East Asia & Pacific (IDA & IBRD countries),TEA,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,0.681481494146552
East Asia & Pacific (IDA & IBRD countries),TEA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,16.5964820611014
East Asia & Pacific (IDA & IBRD countries),TEA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,97.1039428710938
East Asia & Pacific (IDA & IBRD countries),TEA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.00392997264862
East Asia & Pacific (IDA & IBRD countries),TEA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,8.05606152321893
East Asia & Pacific (IDA & IBRD countries),TEA,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.09285714285714
East Asia & Pacific (IDA & IBRD countries),TEA,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,
East Asia & Pacific (IDA & IBRD countries),TEA,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,12.3723946758613
East Asia & Pacific (IDA & IBRD countries),TEA,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,4.27482995216513
East Asia & Pacific (IDA & IBRD countries),TEA,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,14.6516737091971
East Asia & Pacific (IDA & IBRD countries),TEA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,
East Asia & Pacific (IDA & IBRD countries),TEA,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,
East Asia & Pacific (IDA & IBRD countries),TEA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,
East Asia & Pacific (IDA & IBRD countries),TEA,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,8.17340575046773
East Asia & Pacific (IDA & IBRD countries),TEA,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,4.16354695973507
East Asia & Pacific (IDA & IBRD countries),TEA,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,4.00985879073267
East Asia & Pacific (IDA & IBRD countries),TEA,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,
East Asia & Pacific (IDA & IBRD countries),TEA,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,
East Asia & Pacific (IDA & IBRD countries),TEA,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,
East Asia & Pacific (IDA & IBRD countries),TEA,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,62525.8972538887
East Asia & Pacific (IDA & IBRD countries),TEA,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,9967.94346877248
East Asia & Pacific (IDA & IBRD countries),TEA,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,49.1471106344668
East Asia & Pacific (IDA & IBRD countries),TEA,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,834354.846144842
East Asia & Pacific (IDA & IBRD countries),TEA,Methane emissions (% change from 1990),EN.ATM.METH.ZG,54.7380248225635
East Asia & Pacific (IDA & IBRD countries),TEA,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,2430478.8208494
East Asia & Pacific (IDA & IBRD countries),TEA,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,226278.401070161
East Asia & Pacific (IDA & IBRD countries),TEA,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,128.520056929972
East Asia & Pacific (IDA & IBRD countries),TEA,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,15269971.5754426
East Asia & Pacific (IDA & IBRD countries),TEA,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-43.5708965609631
East Asia & Pacific (IDA & IBRD countries),TEA,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,847855.404316406
East Asia & Pacific (IDA & IBRD countries),TEA,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,67.0117678170038
East Asia & Pacific (IDA & IBRD countries),TEA,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,7824623.07493914
East Asia & Pacific (IDA & IBRD countries),TEA,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.501658710462731
East Asia & Pacific (IDA & IBRD countries),TEA,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.474747936330109
East Asia & Pacific (IDA & IBRD countries),TEA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.82837164447171
East Asia & Pacific (IDA & IBRD countries),TEA,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,15.9874514396529
East Asia & Pacific (IDA & IBRD countries),TEA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1862230.945
East Asia & Pacific (IDA & IBRD countries),TEA,CO2 emissions (kt),EN.ATM.CO2E.KT,11648078.82
East Asia & Pacific (IDA & IBRD countries),TEA,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,1.11127251710136
East Asia & Pacific (IDA & IBRD countries),TEA,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,5.26494903131159
East Asia & Pacific (IDA & IBRD countries),TEA,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,615646.871869941
East Asia & Pacific (IDA & IBRD countries),TEA,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,3.2037172259326
East Asia & Pacific (IDA & IBRD countries),TEA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1895.57642332744
East Asia & Pacific (IDA & IBRD countries),TEA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,3079.76190618776
East Asia & Pacific (IDA & IBRD countries),TEA,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,158.078568432353
East Asia & Pacific (IDA & IBRD countries),TEA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,15.8385206466604
East Asia & Pacific (IDA & IBRD countries),TEA,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,4.77111148845136
East Asia & Pacific (IDA & IBRD countries),TEA,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,319166000000
East Asia & Pacific (IDA & IBRD countries),TEA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,23.2937330315463
East Asia & Pacific (IDA & IBRD countries),TEA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.586377055344219
East Asia & Pacific (IDA & IBRD countries),TEA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2.04713737666657
East Asia & Pacific (IDA & IBRD countries),TEA,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,7.13355656812898
East Asia & Pacific (IDA & IBRD countries),TEA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,18.283151677111
East Asia & Pacific (IDA & IBRD countries),TEA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,66.1792864161598
East Asia & Pacific (IDA & IBRD countries),TEA,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.2604232306703
East Asia & Pacific (IDA & IBRD countries),TEA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.62492746253714
East Asia & Pacific (IDA & IBRD countries),TEA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,5387.09164882026
East Asia & Pacific (IDA & IBRD countries),TEA,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,
East Asia & Pacific (IDA & IBRD countries),TEA,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,
East Asia & Pacific (IDA & IBRD countries),TEA,Forest area (% of land area),AG.LND.FRST.ZS,29.7227914735044
East Asia & Pacific (IDA & IBRD countries),TEA,Forest area (sq. km),AG.LND.FRST.K2,4694224.48718071
East Asia & Pacific (IDA & IBRD countries),TEA,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,1.87458163595003
East Asia & Pacific (IDA & IBRD countries),TEA,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,0.263588318452013
East Asia & Pacific (IDA & IBRD countries),TEA,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,37455.686908694
East Asia & Pacific (IDA & IBRD countries),TEA,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,1.61099331749801
East Asia & Pacific (IDA & IBRD countries),TEA,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,232739.131284421
East Asia & Pacific (IDA & IBRD countries),TEA,Arable land (% of land area),AG.LND.ARBL.ZS,12.0413846385624
